iter	Passed	Remaining
3219	143986	79595
3220	144033	79551
3221	144074	79504
3222	144118	79459
3223	144161	79413
3224	144203	79368
3225	144246	79322
3226	144290	79277
3227	144337	79233
3228	144382	79188
3229	144428	79144
3230	144472	79099
3231	144517	79055
3232	144560	79009
3233	144604	78964
3234	144651	78921
3235	144695	78876
3236	144744	78833
3237	144790	78789
3238	144836	78745
3239	144881	78701
3240	144924	78655
3241	144969	78610
3242	145014	78566
3243	145061	78522
3244	145105	78477
3245	145148	78431
3246	145192	78386
3247	145238	78343
3248	145283	78298
3249	145327	78253
3250	145370	78207
3251	145417	78164
3252	145461	78118
3253	145504	78073
3254	145549	78028
3255	145593	77983
3256	145636	77938
3257	145678	77891
3258	145724	77847
3259	145769	77803
3260	145815	77759
3261	145858	77713
3262	145902	77668
3263	145946	77623
3264	145990	77578
3265	146036	77534
3266	146085	77491
3267	146132	77448
3268	146177	77403
3269	146219	77357
3270	146267	77314
3271	146313	77270
3272	146353	77223
3273	146397	77178
3274	146443	77134
3275	146489	77090
3276	146533	77045
3277	146575	76999
3278	146619	76954
3279	146662	76908
3280	146706	76863
3281	146750	76818
3282	146795	76773
3283	146838	76728
3284	146885	76684
3285	146930	76639
3286	146977	76596
3287	147022	76551
3288	147066	76506
3289	147110	76461
3290	147153	76415
3291	147199	76371
3292	147242	76326
3293	147286	76281
3294	147330	76236
3295	147373	76190
3296	147419	76146
3297	147463	76101
3298	147505	76055
3299	147549	76010
3300	147594	75965
3301	147639	75921
3302	147682	75875
3303	147729	75831
3304	147772	75786
3305	147816	75741
3306	147865	75698
3307	147908	75653
3308	147955	75609
3309	147999	75564
3310	148044	75520
3311	148090	75475
3312	148134	75431
3313	148180	75387
3314	148222	75340
3315	148266	75295
3316	148313	75252
3317	148356	75206
3318	148403	75162
3319	148448	75118
3320	148491	75073
3321	148535	75027
3322	148581	74983
3323	148626	74939
3324	148670	74894
3325	148715	74849
3326	148759	74804
3327	148803	74759
3328	148849	74715
3329	148895	74671
3330	148937	74625
3331	148980	74579
3332	149034	74539
3333	149082	74496
3334	149127	74452
3335	149172	74407
3336	149218	74363
3337	149261	74317
3338	149309	74274
3339	149354	74230
3340	149399	74185
3341	149443	74140
3342	149490	74096
3343	149536	74052
3344	149584	74009
3345	149627	73964
3346	149673	73919
3347	149715	73874
3348	149755	73827
3349	149800	73782
3350	149844	73737
3351	149886	73691
3352	149932	73647
3353	149975	73601
3354	150018	73555
3355	150062	73511
3356	150109	73467
3357	150156	73423
3358	150198	73377
3359	150241	73332
3360	150284	73286
3361	150328	73241
3362	150372	73196
3363	150417	73151
3364	150464	73108
3365	150509	73063
3366	150551	73017
3367	150595	72972
3368	150639	72927
3369	150683	72882
3370	150729	72838
3371	150772	72793
3372	150816	72748
3373	150861	72703
3374	150908	72659
3375	150954	72615
3376	151001	72571
3377	151045	72526
3378	151090	72482
3379	151134	72437
3380	151179	72392
3381	151226	72349
3382	151271	72304
3383	151316	72259
3384	151358	72213
3385	151403	72169
3386	151447	72124
3387	151492	72079
3388	151536	72034
3389	151582	71990
3390	151622	71943
3391	151666	71898
3392	151711	71853
3393	151755	71808
3394	151799	71764
3395	151846	71720
3396	151892	71675
3397	151937	71631
3398	151979	71585
3399	152022	71540
3400	152067	71495
3401	152113	71451
3402	152159	71407
3403	152204	71362
3404	152249	71318
3405	152291	71272
3406	152337	71227
3407	152379	71182
3408	152423	71137
3409	152465	71090
3410	152509	71045
3411	152555	71001
3412	152602	70958
3413	152647	70913
3414	152692	70868
3415	152736	70823
3416	152778	70777
3417	152825	70734
3418	152865	70687
3419	152909	70642
3420	152954	70597
3421	152998	70552
3422	153041	70507
3423	153085	70462
3424	153129	70417
3425	153173	70372
3426	153217	70327
3427	153262	70282
3428	153304	70236
3429	153346	70190
3430	153392	70146
3431	153436	70101
3432	153480	70056
3433	153524	70011
3434	153569	69966
3435	153614	69922
3436	153661	69878
3437	153704	69833
3438	153751	69789
3439	153794	69743
3440	153840	69699
3441	153886	69655
3442	153931	69611
3443	153976	69566
3444	154020	69521
3445	154065	69477
3446	154112	69433
3447	154154	69387
3448	154197	69342
3449	154243	69297
3450	154286	69252
3451	154331	69207
3452	154375	69162
3453	154422	69118
3454	154469	69075
3455	154511	69029
3456	154553	68983
3457	154594	68937
3458	154637	68891
3459	154680	68846
3460	154724	68801
3461	154767	68755
3462	154812	68711
3463	154858	68667
3464	154903	68622
3465	154948	68577
3466	154993	68533
3467	155038	68488
3468	155082	68443
3469	155130	68400
3470	155175	68355
3471	155218	68310
3472	155266	68267
3473	155315	68224
3474	155358	68178
3475	155403	68134
3476	155451	68090
3477	155496	68046
3478	155538	68000
3479	155582	67955
3480	155628	67911
3481	155674	67867
3482	155718	67822
3483	155764	67777
3484	155810	67733
3485	155852	67688
3486	155898	67643
3487	155944	67599
3488	155988	67554
3489	156031	67509
3490	156072	67463
3491	156114	67417
3492	156156	67371
3493	156198	67325
3494	156244	67281
3495	156292	67237
3496	156337	67193
3497	156383	67149
3498	156433	67106
3499	156478	67062
3500	156527	67019
3501	156570	66973
3502	156616	66929
3503	156658	66883
3504	156701	66838
3505	156746	66793
3506	156794	66750
3507	156839	66706
3508	156884	66661
3509	156931	66617
3510	156976	66573
3511	157022	66528
3512	157067	66484
3513	157110	66438
3514	157158	66395
3515	157204	66351
3516	157251	66307
3517	157298	66263
3518	157343	66219
3519	157388	66174
3520	157430	66128
3521	157474	66083
3522	157519	66039
3523	157564	65994
3524	157610	65950
3525	157659	65907
3526	157705	65863
3527	157747	65817
3528	157801	65776
3529	157848	65733
3530	157893	65688
3531	157939	65644
3532	157984	65599
3533	158030	65555
3534	158074	65510
3535	158119	65465
3536	158162	65420
3537	158207	65375
3538	158254	65331
3539	158301	65288
3540	158346	65243
3541	158391	65198
3542	158439	65155
3543	158483	65110
3544	158528	65065
3545	158572	65021
3546	158617	64976
3547	158663	64932
3548	158706	64886
3549	158752	64842
3550	158798	64798
3551	158842	64753
3552	158888	64708
3553	158930	64663
3554	158976	64619
3555	159020	64574
3556	159065	64529
3557	159110	64484
3558	159158	64441
3559	159201	64396
3560	159242	64350
3561	159288	64305
3562	159333	64261
3563	159379	64216
3564	159422	64171
3565	159464	64125
3566	159508	64080
3567	159556	64037
3568	159605	63994
3569	159651	63949
3570	159697	63905
3571	159740	63860
3572	159787	63816
3573	159833	63772
3574	159876	63727
3575	159921	63682
3576	159965	63637
3577	160010	63592
3578	160057	63549
3579	160102	63504
3580	160149	63460
3581	160196	63416
3582	160240	63371
3583	160283	63326
3584	160330	63282
3585	160376	63238
3586	160420	63193
3587	160466	63148
3588	160509	63103
3589	160554	63059
3590	160599	63014
3591	160645	62970
3592	160690	62925
3593	160733	62880
3594	160778	62835
3595	160824	62791
3596	160869	62746
3597	160913	62701
3598	160958	62657
3599	161003	62612
3600	161049	62568
3601	161095	62524
3602	161140	62479
3603	161184	62434
3604	161227	62388
3605	161272	62344
3606	161317	62299
3607	161360	62254
3608	161401	62208
3609	161446	62163
3610	161492	62119
3611	161537	62074
3612	161579	62029
3613	161625	61984
3614	161668	61939
3615	161711	61894
3616	161755	61848
3617	161799	61803
3618	161843	61759
3619	161885	61713
3620	161928	61667
3621	161971	61622
3622	162014	61577
3623	162059	61532
3624	162102	61487
3625	162148	61442
3626	162189	61396
3627	162234	61352
3628	162280	61307
3629	162324	61262
3630	162368	61217
3631	162413	61173
3632	162460	61129
3633	162504	61084
3634	162549	61039
3635	162591	60994
3636	162636	60949
3637	162679	60904
3638	162722	60858
3639	162769	60814
3640	162814	60770
3641	162861	60726
3642	162903	60680
3643	162948	60636
3644	162993	60591
3645	163034	60545
3646	163075	60499
3647	163118	60453
3648	163163	60409
3649	163208	60364
3650	163250	60319
3651	163292	60273
3652	163335	60228
3653	163378	60182
3654	163421	60137
3655	163469	60093
3656	163519	60051
3657	163562	60005
3658	163604	59959
3659	163649	59915
3660	163694	59870
3661	163736	59825
3662	163780	59779
3663	163821	59734
3664	163867	59689
3665	163913	59645
3666	163957	59600
3667	164000	59555
3668	164043	59509
3669	164086	59464
3670	164134	59421
3671	164178	59376
3672	164224	59331
3673	164271	59287
3674	164315	59243
3675	164358	59197
3676	164402	59152
3677	164446	59107
3678	164491	59063
3679	164535	59018
3680	164576	58972
3681	164618	58926
3682	164660	58880
3683	164704	58835
3684	164746	58790
3685	164793	58746
3686	164835	58700
3687	164878	58655
3688	164923	58610
3689	164968	58566
3690	165013	58521
3691	165058	58476
3692	165101	58431
3693	165143	58385
3694	165186	58340
3695	165233	58296
3696	165279	58252
3697	165321	58206
3698	165363	58161
3699	165405	58115
3700	165447	58069
3701	165488	58023
3702	165531	57978
3703	165578	57934
3704	165623	57889
3705	165670	57846
3706	165719	57802
3707	165764	57758
3708	165807	57713
3709	165855	57669
3710	165901	57625
3711	165940	57578
3712	165982	57533
3713	166026	57487
3714	166070	57442
3715	166115	57398
3716	166160	57353
3717	166205	57309
3718	166249	57264
3719	166295	57219
3720	166340	57175
3721	166383	57130
3722	166429	57085
3723	166473	57040
3724	166519	56996
3725	166562	56951
3726	166607	56906
3727	166649	56861
3728	166694	56816
3729	166735	56770
3730	166780	56725
3731	166823	56680
3732	166863	56634
3733	166909	56589
3734	166956	56546
3735	166998	56500
3736	167041	56455
3737	167084	56409
3738	167128	56365
3739	167173	56320
3740	167220	56276
3741	167264	56231
3742	167306	56185
3743	167351	56141
3744	167397	56097
3745	167443	56052
3746	167488	56008
3747	167529	55962
3748	167572	55917
3749	167617	55872
3750	167660	55827
3751	167704	55782
3752	167750	55737
3753	167795	55693
3754	167838	55648
3755	167881	55602
3756	167928	55558
3757	167971	55513
3758	168014	55468
3759	168059	55423
3760	168107	55380
3761	168152	55335
3762	168194	55290
3763	168237	55244
3764	168282	55200
3765	168326	55155
3766	168372	55110
3767	168414	55065
3768	168464	55022
3769	168508	54977
3770	168552	54932
3771	168596	54887
3772	168640	54842
3773	168681	54796
3774	168727	54752
3775	168768	54706
3776	168811	54661
3777	168853	54615
3778	168900	54571
3779	168943	54526
3780	168985	54481
3781	169030	54436
3782	169071	54390
3783	169115	54345
3784	169159	54300
3785	169203	54255
3786	169247	54210
3787	169292	54166
3788	169335	54121
3789	169381	54076
3790	169423	54031
3791	169466	53986
3792	169510	53941
3793	169554	53896
3794	169600	53852
3795	169643	53806
3796	169686	53761
3797	169729	53716
3798	169773	53671
3799	169817	53626
3800	169861	53581
3801	169905	53536
3802	169949	53491
3803	169993	53447
3804	170037	53402
3805	170083	53357
3806	170127	53312
3807	170169	53267
3808	170214	53222
3809	170258	53177
3810	170300	53132
3811	170344	53087
3812	170387	53042
3813	170430	52997
3814	170473	52951
3815	170518	52907
3816	170561	52861
3817	170602	52816
3818	170644	52770
3819	170687	52725
3820	170731	52680
3821	170776	52635
3822	170819	52590
3823	170862	52545
3824	170906	52500
3825	170949	52455
3826	170992	52410
3827	171036	52365
3828	171080	52320
3829	171122	52274
3830	171164	52229
3831	171206	52184
3832	171247	52138
3833	171292	52093
3834	171334	52048
3835	171377	52003
3836	171421	51958
3837	171465	51913
3838	171506	51867
3839	171552	51823
3840	171594	51777
3841	171638	51732
3842	171686	51689
3843	171731	51644
3844	171774	51599
3845	171814	51553
3846	171856	51507
3847	171898	51462
3848	171939	51416
3849	171983	51371
3850	172026	51326
3851	172067	51280
3852	172112	51236
3853	172156	51191
3854	172198	51145
3855	172240	51100
3856	172284	51055
3857	172325	51009
3858	172367	50964
3859	172411	50919
3860	172456	50874
3861	172499	50829
3862	172541	50784
3863	172581	50738
3864	172624	50692
3865	172669	50648
3866	172711	50603
3867	172758	50558
3868	172800	50513
3869	172844	50468
3870	172889	50424
3871	172933	50379
3872	172976	50334
3873	173019	50289
3874	173064	50244
3875	173108	50199
3876	173154	50155
3877	173194	50109
3878	173238	50064
3879	173282	50019
3880	173325	49974
3881	173370	49930
3882	173414	49885
3883	173458	49840
3884	173501	49795
3885	173545	49750
3886	173591	49705
3887	173635	49661
3888	173678	49616
3889	173721	49571
3890	173764	49525
3891	173810	49481
3892	173855	49437
3893	173898	49391
3894	173940	49346
3895	173986	49302
3896	174028	49256
3897	174070	49211
3898	174115	49166
3899	174157	49121
3900	174199	49076
3901	174244	49031
3902	174287	48986
3903	174332	48941
3904	174377	48897
3905	174421	48852
3906	174465	48807
3907	174508	48762
3908	174555	48718
3909	174598	48673
3910	174640	48627
3911	174683	48582
3912	174726	48537
3913	174767	48491
3914	174812	48447
3915	174858	48403
3916	174901	48358
3917	174948	48314
3918	174993	48269
3919	175038	48224
3920	175086	48181
3921	175132	48136
3922	175172	48091
3923	175214	48045
3924	175256	48000
3925	175299	47955
3926	175344	47910
3927	175385	47864
3928	175430	47820
3929	175473	47775
3930	175517	47730
3931	175560	47685
3932	175603	47640
3933	175646	47595
3934	175692	47550
3935	175738	47506
3936	175780	47461
3937	175823	47416
3938	175864	47370
3939	175907	47325
3940	175949	47280
3941	175992	47235
3942	176035	47189
3943	176080	47145
3944	176124	47100
3945	176166	47055
3946	176211	47010
3947	176256	46965
3948	176299	46920
3949	176339	46875
3950	176383	46830
3951	176428	46785
3952	176470	46740
3953	176513	46695
3954	176556	46650
3955	176600	46605
3956	176644	46560
3957	176685	46514
3958	176729	46470
3959	176774	46425
3960	176815	46380
3961	176859	46335
3962	176904	46290
3963	176945	46245
3964	176986	46199
3965	177030	46154
3966	177077	46110
3967	177118	46065
3968	177160	46019
3969	177203	45974
3970	177248	45930
3971	177292	45885
3972	177334	45840
3973	177375	45794
3974	177418	45749
3975	177464	45705
3976	177509	45660
3977	177550	45615
3978	177594	45570
3979	177638	45525
3980	177684	45481
3981	177726	45435
3982	177769	45390
3983	177814	45346
3984	177857	45301
3985	177899	45255
3986	177942	45210
3987	177988	45166
3988	178030	45121
3989	178072	45076
3990	178117	45031
3991	178161	44986
3992	178207	44942
3993	178251	44897
3994	178294	44852
3995	178341	44808
3996	178385	44763
3997	178433	44719
3998	178478	44675
3999	178523	44630
4000	178567	44586
4001	178609	44540
4002	178654	44496
4003	178698	44451
4004	178736	44405
4005	178779	44360
4006	178823	44315
4007	178871	44271
4008	178915	44226
4009	178956	44181
4010	179000	44136
4011	179043	44091
4012	179088	44046
4013	179132	44002
4014	179173	43956
4015	179213	43910
4016	179256	43865
4017	179299	43820
4018	179339	43775
4019	179380	43729
4020	179425	43684
4021	179469	43640
4022	179511	43594
4023	179555	43550
4024	179600	43505
4025	179643	43460
4026	179686	43415
4027	179731	43371
4028	179774	43326
4029	179818	43281
4030	179871	43238
4031	179914	43193
4032	179959	43149
4033	180000	43103
4034	180041	43058
4035	180084	43013
4036	180127	42968
4037	180171	42923
4038	180214	42878
4039	180254	42832
4040	180298	42788
4041	180343	42743
4042	180387	42698
4043	180430	42653
4044	180470	42608
4045	180514	42563
4046	180556	42518
4047	180597	42472
4048	180642	42427
4049	180685	42383
4050	180730	42338
4051	180774	42293
4052	180819	42249
4053	180866	42205
4054	180908	42159
4055	180953	42115
4056	180996	42070
4057	181040	42025
4058	181082	41980
4059	181125	41935
4060	181169	41890
4061	181216	41846
4062	181260	41801
4063	181304	41757
4064	181349	41712
4065	181394	41668
4066	181437	41623
4067	181483	41578
4068	181526	41533
4069	181569	41488
4070	181609	41443
4071	181652	41398
4072	181697	41353
4073	181739	41308
4074	181783	41263
4075	181827	41218
4076	181870	41174
4077	181913	41129
4078	181954	41083
4079	181995	41038
4080	182038	40993
4081	182085	40949
4082	182128	40904
4083	182172	40859
4084	182216	40814
4085	182260	40769
4086	182302	40724
4087	182346	40679
4088	182389	40635
4089	182433	40590
4090	182474	40545
4091	182515	40499
4092	182559	40454
4093	182603	40410
4094	182647	40365
4095	182691	40320
4096	182737	40276
4097	182780	40231
4098	182827	40187
4099	182870	40142
4100	182916	40097
4101	182960	40053
4102	183001	40007
4103	183045	39963
4104	183087	39917
4105	183131	39873
4106	183174	39828
4107	183214	39782
4108	183258	39738
4109	183302	39693
4110	183347	39648
4111	183389	39603
4112	183432	39558
4113	183474	39513
4114	183515	39468
4115	183558	39423
4116	183602	39378
4117	183647	39333
4118	183689	39288
4119	183735	39244
4120	183781	39200
4121	183824	39155
4122	183868	39110
4123	183910	39065
4124	183956	39021
4125	183999	38976
4126	184044	38931
4127	184086	38886
4128	184126	38840
4129	184170	38796
4130	184216	38751
4131	184261	38707
4132	184306	38662
4133	184351	38618
4134	184395	38573
4135	184437	38528
4136	184478	38483
4137	184519	38437
4138	184565	38393
4139	184610	38349
4140	184652	38304
4141	184697	38259
4142	184739	38214
4143	184782	38169
4144	184826	38124
4145	184872	38080
4146	184919	38036
4147	184962	37991
4148	185006	37946
4149	185047	37901
4150	185088	37855
4151	185137	37812
4152	185181	37767
4153	185225	37722
4154	185268	37677
4155	185309	37632
4156	185354	37588
4157	185399	37543
4158	185443	37498
4159	185482	37453
4160	185523	37407
4161	185567	37363
4162	185609	37318
4163	185653	37273
4164	185694	37228
4165	185737	37183
4166	185780	37138
4167	185823	37093
4168	185863	37047
4169	185904	37002
4170	185947	36957
4171	185987	36912
4172	186028	36866
4173	186073	36822
4174	186117	36777
4175	186161	36732
4176	186206	36688
4177	186250	36643
4178	186292	36598
4179	186335	36553
4180	186379	36509
4181	186421	36464
4182	186468	36419
4183	186512	36375
4184	186554	36330
4185	186600	36285
4186	186643	36241
4187	186686	36196
4188	186730	36151
4189	186773	36106
4190	186813	36061
4191	186854	36015
4192	186898	35971
4193	186938	35925
4194	186983	35881
4195	187027	35836
4196	187069	35791
4197	187114	35747
4198	187160	35702
4199	187205	35658
4200	187249	35613
4201	187294	35568
4202	187337	35524
4203	187380	35479
4204	187424	35434
4205	187468	35389
4206	187512	35345
4207	187558	35300
4208	187603	35256
4209	187648	35212
4210	187691	35167
4211	187732	35121
4212	187776	35077
4213	187822	35032
4214	187869	34988
4215	187913	34944
4216	187959	34899
4217	188004	34855
4218	188046	34810
4219	188092	34765
4220	188133	34720
4221	188175	34675
4222	188219	34630
4223	188264	34586
4224	188309	34541
4225	188353	34497
4226	188398	34452
4227	188443	34408
4228	188488	34363
4229	188532	34319
4230	188574	34274
4231	188617	34229
4232	188659	34184
4233	188705	34139
4234	188749	34095
4235	188792	34050
4236	188835	34005
4237	188881	33961
4238	188925	33916
4239	188970	33872
4240	189012	33827
4241	189053	33781
4242	189094	33736
4243	189137	33691
4244	189181	33647
4245	189222	33601
4246	189264	33556
4247	189309	33512
4248	189352	33467
4249	189397	33423
4250	189441	33378
4251	189484	33333
4252	189525	33288
4253	189569	33243
4254	189613	33199
4255	189657	33154
4256	189697	33109
4257	189742	33064
4258	189786	33019
4259	189832	32975
4260	189877	32931
4261	189919	32886
4262	189963	32841
4263	190003	32796
4264	190043	32750
4265	190086	32705
4266	190130	32661
4267	190173	32616
4268	190218	32571
4269	190262	32527
4270	190306	32482
4271	190352	32438
4272	190395	32393
4273	190436	32348
4274	190480	32303
4275	190523	32258
4276	190567	32214
4277	190608	32169
4278	190653	32124
4279	190696	32079
4280	190741	32035
4281	190786	31990
4282	190831	31946
4283	190876	31901
4284	190920	31857
4285	190962	31812
4286	191007	31767
4287	191051	31723
4288	191093	31678
4289	191135	31633
4290	191177	31588
4291	191219	31543
4292	191259	31497
4293	191303	31453
4294	191350	31409
4295	191390	31363
4296	191429	31318
4297	191473	31273
4298	191516	31228
4299	191560	31184
4300	191604	31139
4301	191647	31094
4302	191689	31049
4303	191731	31004
4304	191775	30960
4305	191818	30915
4306	191862	30870
4307	191905	30826
4308	191947	30781
4309	191991	30736
4310	192034	30691
4311	192078	30647
4312	192119	30601
4313	192164	30557
4314	192208	30512
4315	192253	30468
4316	192296	30423
4317	192339	30378
4318	192382	30333
4319	192423	30288
4320	192468	30244
4321	192512	30199
4322	192557	30155
4323	192601	30110
4324	192642	30065
4325	192687	30021
4326	192731	29976
4327	192774	29931
4328	192814	29886
4329	192855	29841
4330	192898	29796
4331	192941	29751
4332	192983	29706
4333	193025	29662
4334	193068	29617
4335	193113	29572
4336	193157	29528
4337	193201	29483
4338	193243	29438
4339	193285	29393
4340	193333	29349
4341	193377	29305
4342	193423	29260
4343	193468	29216
4344	193513	29171
4345	193557	29127
4346	193599	29082
4347	193645	29037
4348	193691	28993
4349	193736	28949
4350	193781	28904
4351	193826	28860
4352	193871	28815
4353	193917	28771
4354	193961	28726
4355	194007	28682
4356	194055	28638
4357	194105	28594
4358	194153	28550
4359	194201	28506
4360	194254	28463
4361	194299	28418
4362	194343	28374
4363	194388	28329
4364	194441	28286
4365	194493	28242
4366	194539	28198
4367	194583	28154
4368	194627	28109
4369	194673	28064
4370	194721	28020
4371	194767	27976
4372	194812	27932
4373	194858	27887
4374	194902	27843
4375	194945	27798
4376	194988	27753
4377	195029	27708
4378	195072	27663
4379	195117	27619
4380	195162	27574
4381	195206	27530
4382	195248	27485
4383	195289	27440
4384	195331	27395
4385	195376	27350
4386	195422	27306
4387	195465	27261
4388	195509	27217
4389	195555	27172
4390	195601	27128
4391	195647	27084
4392	195690	27039
4393	195733	26994
4394	195779	26950
4395	195823	26905
4396	195868	26861
4397	195913	26816
4398	195957	26772
4399	196003	26727
4400	196046	26683
4401	196089	26638
4402	196133	26593
4403	196178	26549
4404	196222	26504
4405	196265	26459
4406	196308	26414
4407	196351	26370
4408	196393	26325
4409	196436	26280
4410	196479	26235
4411	196525	26191
4412	196570	26147
4413	196612	26102
4414	196657	26057
4415	196700	26012
4416	196745	25968
4417	196790	25923
4418	196832	25879
4419	196877	25834
4420	196922	25790
4421	196965	25745
4422	197006	25700
4423	197050	25655
4424	197097	25611
4425	197145	25567
4426	197190	25522
4427	197233	25478
4428	197277	25433
4429	197319	25388
4430	197360	25343
4431	197405	25299
4432	197450	25254
4433	197493	25210
4434	197539	25165
4435	197579	25120
4436	197620	25075
4437	197663	25030
4438	197707	24986
4439	197750	24941
4440	197795	24897
4441	197839	24852
4442	197885	24808
4443	197930	24763
4444	197974	24719
4445	198016	24674
4446	198061	24629
4447	198103	24584
4448	198144	24539
4449	198186	24494
4450	198227	24449
4451	198269	24405
4452	198310	24360
4453	198354	24315
4454	198399	24271
4455	198440	24226
4456	198485	24181
4457	198528	24136
4458	198572	24092
4459	198617	24047
4460	198659	24003
4461	198705	23958
4462	198749	23914
4463	198791	23869
4464	198834	23824
4465	198877	23779
4466	198924	23735
4467	198968	23690
4468	199014	23646
4469	199058	23601
4470	199101	23557
4471	199147	23512
4472	199191	23468
4473	199234	23423
4474	199279	23379
4475	199325	23334
4476	199369	23290
4477	199412	23245
4478	199456	23200
4479	199499	23156
4480	199542	23111
4481	199585	23066
4482	199628	23022
4483	199671	22977
4484	199718	22933
4485	199762	22888
4486	199806	22843
4487	199849	22799
4488	199894	22754
4489	199942	22710
4490	199984	22665
4491	200026	22621
4492	200067	22576
4493	200111	22531
4494	200156	22486
4495	200199	22442
4496	200246	22398
4497	200290	22353
4498	200334	22308
4499	200376	22264
4500	200422	22219
4501	200465	22174
4502	200509	22130
4503	200550	22085
4504	200593	22040
4505	200636	21996
4506	200681	21951
4507	200723	21906
4508	200767	21862
4509	200812	21817
4510	200855	21773
4511	200900	21728
4512	200943	21683
4513	200988	21639
4514	201030	21594
4515	201074	21550
4516	201117	21505
4517	201162	21460
4518	201207	21416
4519	201251	21371
4520	201295	21327
4521	201336	21282
4522	201379	21237
4523	201424	21193
4524	201466	21148
4525	201508	21103
4526	201550	21058
4527	201594	21014
4528	201637	20969
4529	201680	20924
4530	201720	20879
4531	201764	20835
4532	201805	20790
4533	201849	20745
4534	201892	20701
4535	201936	20656
4536	201983	20612
4537	202027	20567
4538	202069	20523
4539	202112	20478
4540	202156	20433
4541	202199	20389
4542	202246	20344
4543	202290	20300
4544	202336	20255
4545	202385	20211
4546	202432	20167
4547	202477	20123
4548	202521	20078
4549	202568	20034
4550	202611	19989
4551	202655	19944
4552	202699	19900
4553	202746	19856
4554	202785	19811
4555	202830	19766
4556	202876	19722
4557	202921	19677
4558	202968	19633
4559	203014	19589
4560	203058	19544
4561	203104	19500
4562	203148	19455
4563	203192	19411
4564	203233	19366
4565	203275	19321
4566	203320	19276
4567	203367	19232
4568	203412	19188
4569	203459	19143
4570	203502	19099
4571	203547	19054
4572	203591	19010
4573	203634	18965
4574	203676	18920
4575	203719	18876
4576	203764	18831
4577	203811	18787
4578	203855	18742
4579	203895	18697
4580	203939	18653
4581	203982	18608
4582	204027	18564
4583	204070	18519
4584	204110	18474
4585	204155	18430
4586	204201	18385
4587	204242	18340
4588	204287	18296
4589	204330	18251
4590	204375	18207
4591	204423	18163
4592	204471	18118
4593	204513	18074
4594	204558	18029
4595	204601	17984
4596	204644	17940
4597	204689	17895
4598	204734	17851
4599	204775	17806
4600	204818	17761
4601	204867	17717
4602	204912	17673
4603	204955	17628
4604	204996	17583
4605	205043	17539
4606	205084	17494
4607	205127	17450
4608	205170	17405
4609	205212	17360
4610	205254	17316
4611	205300	17271
4612	205343	17226
4613	205388	17182
4614	205431	17137
4615	205475	17093
4616	205523	17049
4617	205565	17004
4618	205610	16959
4619	205654	16915
4620	205698	16870
4621	205742	16826
4622	205789	16781
4623	205837	16737
4624	205886	16693
4625	205948	16650
4626	205993	16605
4627	206043	16561
4628	206084	16517
4629	206129	16472
4630	206175	16428
4631	206224	16383
4632	206267	16339
4633	206309	16294
4634	206351	16249
4635	206396	16205
4636	206440	16160
4637	206484	16116
4638	206530	16071
4639	206577	16027
4640	206617	15982
4641	206660	15938
4642	206706	15893
4643	206751	15849
4644	206796	15804
4645	206847	15760
4646	206893	15716
4647	206937	15671
4648	206979	15626
4649	207025	15582
4650	207067	15537
4651	207112	15493
4652	207156	15448
4653	207199	15404
4654	207245	15359
4655	207288	15315
4656	207331	15270
4657	207373	15225
4658	207414	15181
4659	207461	15136
4660	207509	15092
4661	207552	15047
4662	207597	15003
4663	207644	14958
4664	207691	14914
4665	207738	14870
4666	207784	14825
4667	207828	14781
4668	207873	14736
4669	207917	14692
4670	207963	14647
4671	208008	14603
4672	208053	14558
4673	208098	14514
4674	208144	14469
4675	208191	14425
4676	208234	14380
4677	208277	14336
4678	208322	14291
4679	208367	14247
4680	208413	14202
4681	208456	14158
4682	208502	14113
4683	208544	14069
4684	208586	14024
4685	208630	13979
4686	208673	13935
4687	208716	13890
4688	208761	13846
4689	208807	13801
4690	208854	13757
4691	208902	13713
4692	208949	13668
4693	208996	13624
4694	209038	13579
4695	209082	13535
4696	209127	13490
4697	209168	13445
4698	209212	13401
4699	209255	13356
4700	209301	13312
4701	209345	13267
4702	209389	13223
4703	209431	13178
4704	209474	13133
4705	209517	13089
4706	209561	13044
4707	209603	13000
4708	209649	12955
4709	209695	12911
4710	209739	12866
4711	209784	12822
4712	209829	12777
4713	209874	12733
4714	209919	12688
4715	209963	12644
4716	210005	12599
4717	210051	12555
4718	210098	12510
4719	210144	12466
4720	210191	12421
4721	210235	12377
4722	210280	12332
4723	210324	12288
4724	210368	12243
4725	210414	12199
4726	210457	12154
4727	210502	12110
4728	210545	12065
4729	210591	12021
4730	210637	11976
4731	210681	11932
4732	210728	11887
4733	210773	11843
4734	210817	11798
4735	210859	11754
4736	210901	11709
4737	210947	11664
4738	210989	11620
4739	211035	11575
4740	211079	11531
4741	211122	11486
4742	211170	11442
4743	211214	11397
4744	211256	11353
4745	211300	11308
4746	211344	11263
4747	211391	11219
4748	211436	11175
4749	211482	11130
4750	211527	11086
4751	211573	11041
4752	211617	10997
4753	211660	10952
4754	211703	10907
4755	211748	10863
4756	211791	10818
4757	211833	10774
4758	211876	10729
4759	211921	10685
4760	211963	10640
4761	212006	10595
4762	212049	10551
4763	212093	10506
4764	212135	10462
4765	212181	10417
4766	212224	10373
4767	212269	10328
4768	212312	10283
4769	212357	10239
4770	212398	10194
4771	212441	10150
4772	212488	10105
